song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label
Aaj Ki Taahar Barota Pelo Re.mp3,172.265625,209735,1271.121212,0.274413438,0.303996499,0.092413871,0.405252048,0.283414643,0.08032386,0.237850724,0.16358596,0.026760366,0.531098249,4.235331755,17.93803507,-8.217227365,65.42308966,4280.18066,0.003398933,1.983631669,3.934794597,0.049880143,0.020173946,0.000406988,1500.253772,465.8015647,216971.0977,1877.067294,333.5464316,111253.222,23.41942652,6.21294572,38.60069452,3106.27705,1000.862307,1001725.358,0.525968155,0.604438385,0.365345762,-0.001945142,0.086424753,0.007469238,0.04882359,0.026213469,0.000687146,-0.02416436,0.043357126,0.00187984,-7.76E-05,0.011879955,0.000141133,2.074702948,1.130939923,1.279025109,1
Aaj Kichhutei Jay Na Moner Bhar.mp3,112.3471467,143619,1282.3125,0.211843049,0.300513454,0.090308336,0.368825223,0.290676426,0.084492784,0.221878559,0.184670621,0.034103238,1.600146018,17.6979435,313.2172041,-9.252135174,57.46738431,3302.500259,0.004228027,2.054285153,4.220087489,0.076773442,0.040041026,0.001603284,1746.563199,462.8334758,214214.8263,2027.48359,346.3660983,119969.474,25.63681055,6.273732289,39.35971684,3680.286079,944.4283144,891944.841,0.725087893,0.859318399,0.738428111,0.017329948,0.097458993,0.009498255,0.079866864,0.037744159,0.001424622,-0.022558186,0.080230221,0.006436889,-3.78E-05,0.013453584,0.000180999,2.562321995,1.60091905,2.562941805,1
Aaj Nobin Megher Sur Legeche.mp3,107.6660156,130562,1255.403846,0.288084158,0.301564213,0.090940974,0.436773711,0.268942215,0.072329915,0.246799718,0.14974389,0.022423233,1.48228887,9.344956875,87.32821899,-5.3671399,48.21002667,2324.206672,0.009917121,2.557235816,6.539455017,0.07584805,0.03660661,0.001340044,2180.033485,612.6376639,375324.9072,2161.74922,452.9446168,205158.8259,22.11265604,6.480682683,41.99924804,4332.727967,1370.535637,1878367.933,0.945009821,1.141718312,1.303520704,-0.000756726,0.086488337,0.007480232,0.113273314,0.047810032,0.002285799,4.76E-07,0.071265161,0.005078723,-2.22E-05,0.028468303,0.000810444,2.268589569,0.986618578,0.973416219,1
Aaj Prothom Phooler Pabo Prosadkhani.mp3,103.359375,129140,1278.613861,0.224753862,0.300254272,0.090152628,0.40815345,0.283837652,0.080563813,0.23333554,0.169964287,0.028887859,0.836750157,8.605296146,74.05112176,-7.999715277,61.9474413,3837.485484,0.004375216,1.93698485,3.751910308,0.059502125,0.027576046,0.000760438,1638.18751,434.6414624,188913.2009,1866.725444,321.0227596,103055.6122,25.50447803,6.452647726,41.63666268,3473.216498,926.2419782,857924.2021,0.594946846,0.673638202,0.453788427,-0.031807814,0.08843469,0.007820694,0.08029052,0.033385266,0.001114576,-0.022508176,0.056622203,0.003206074,-0.000100022,0.013625761,0.000185661,1.892426304,1.107971469,1.227600776,1
Aaj Shraboner Aamontronay.mp3,161.4990234,200076,1274.369427,0.233479159,0.300586632,0.090352323,0.389528439,0.282855489,0.080007228,0.229380496,0.175265289,0.030717921,0.642589849,6.169421905,38.06176664,-9.365174942,71.26948352,5079.339281,0.002559087,2.009120394,4.036564756,0.052012607,0.025524558,0.000651503,1324.61894,435.7383167,189867.8806,1639.261007,291.3287887,84872.46314,25.58505843,6.3358615,40.14314095,2748.333381,914.425914,836174.7522,0.490988922,0.591925888,0.350376257,-0.027351946,0.097424829,0.009491597,0.055612287,0.031686505,0.001004035,-0.022614555,0.050660767,0.002566513,-3.78E-05,0.009103715,8.29E-05,2.690031746,1.4269654,2.036230253,1
Aaj Taaler Bonyer Karotaali.mp3,184.5703125,228010,1273.798883,0.263562157,0.3158303,0.099748778,0.413559352,0.282179386,0.079625206,0.237944051,0.163450182,0.026715962,0.474361372,3.96885148,15.75178207,-8.250683776,62.39686087,3893.368247,0.004337664,1.894832034,3.590388438,0.04812938,0.01762248,0.000310552,1703.723281,431.4945864,186187.5781,1997.926998,345.34653,119264.2258,25.34468785,6.177909013,38.16655978,3669.611144,1000.972251,1001945.447,0.49552891,0.547648329,0.299918692,-0.015571733,0.086235775,0.007436609,0.08103957,0.036745226,0.001350212,-0.022585576,0.040969208,0.001678476,-5.81E-05,0.013093841,0.000171449,7.950512472,4.818816998,23.22099726,1
Aaji Basanta Jagroto Dware.mp3,172.265625,203745,1257.685185,0.260753095,0.305080383,0.09307404,0.4143331,0.279123087,0.077909697,0.241262483,0.158511033,0.025125748,2.299120644,16.3554758,267.5015885,-8.200209119,50.43900803,2544.093531,0.005411724,2.248526018,5.055869252,0.093641654,0.041596707,0.001730286,2241.958008,675.4547452,456239.1128,2346.652236,458.2012749,209948.4084,23.39477067,6.511537254,42.40011741,4671.667584,1450.054747,2102658.768,0.9484804,1.11746346,1.248724584,0.0083915,0.082017398,0.006726854,0.089378333,0.038592404,0.001489374,-4.43E-05,0.094855815,0.008997626,-0.000163895,0.021657644,0.000469054,4.808852608,1.487108939,2.211492996,1
Aaji Borishonomukhoritoe Shrabonrati.mp3,103.359375,134116,1289.576923,0.289382599,0.302713726,0.0916356,0.45245676,0.28229434,0.079690094,0.246099902,0.150891257,0.022768171,2.140790034,14.81656443,219.5305814,-7.560211184,47.8764059,2292.150242,0.010032928,2.402929929,5.774072244,0.0927158,0.037751321,0.001425162,2111.112708,603.9585203,364765.8942,2233.260738,366.7550254,134509.2486,23.97522433,6.615558398,43.76561292,4302.173985,1209.206036,1462179.238,1.007197115,1.177445615,1.386378176,-0.009301033,0.078678906,0.00619037,0.099254124,0.044982172,0.002023396,-1.33E-05,0.089221038,0.007960393,-0.00010649,0.026575396,0.000706252,1.742657596,0.888644228,0.789688564,1
Aaji Dakjin Duar Khola.mp3,107.6660156,124944,1262.060606,0.255980714,0.311721558,0.09717033,0.387671858,0.289513789,0.083818234,0.228175289,0.176831476,0.031269371,2.376786745,14.80667161,219.237524,-10.58773799,51.21855908,2623.340795,0.0092118,2.40513397,5.784669415,0.096756704,0.037563257,0.001410998,2220.5258,538.0732476,289522.8198,2290.950372,360.1556275,129712.076,23.39395671,6.489989953,42.11996959,4482.027064,1151.071614,1324965.86,0.953083731,1.116271988,1.246063152,-0.000488985,0.098297229,0.009662345,0.088164622,0.033588121,0.001128162,-4.53E-05,0.094701633,0.0089684,-0.000127294,0.027357861,0.000748453,3.928816327,1.002892394,1.005793155,1
Aaji Ei Gondhobidhur Samirane.mp3,107.6660156,136865,1316.009615,0.214198981,0.304403175,0.092661293,0.35870267,0.294560564,0.086765926,0.215544328,0.192025977,0.036873976,2.898004833,31.1398202,969.6884019,-10.92416899,68.93967334,4752.678561,0.008423535,2.084030749,4.343184162,0.08910723,0.06736131,0.004537547,1477.688884,717.45848,514746.6706,1677.981184,692.9978853,480246.0691,25.70687001,6.647759697,44.19270899,3014.294273,1772.979754,3143457.21,0.71858525,1.024537325,1.04967673,-0.017810199,0.113188578,0.012811654,0.076745001,0.051560992,0.002658536,-8.12E-07,0.10785836,0.011633425,-4.04E-05,0.014802407,0.000219111,13.41997279,5.802031893,33.66357408,1
Aaji Hridoy Aamar.mp3,112.3471467,144196,1276.070796,0.230307783,0.302140587,0.091288934,0.399416052,0.284782227,0.081100917,0.2369543,0.164881755,0.027185993,0.725551634,6.194853809,38.37621371,-10.10633196,63.86119633,4078.252397,0.002715268,2.200129948,4.840571788,0.055893097,0.024328534,0.000591878,1637.441647,423.0567209,178976.9891,1958.166056,367.8356465,135303.0628,25.11427273,6.396921189,40.9206007,3554.207675,1015.786143,1031821.488,0.544770144,0.62654528,0.392558988,0.001739396,0.097237791,0.009455188,0.067638669,0.026570228,0.000705977,-0.023969853,0.051375642,0.002639457,-2.41E-05,0.013016367,0.000169426,2.178031746,1.199453947,1.438689772,1
Aaji Jhorer Raatay.mp3,184.5703125,228946,1271.922222,0.287523878,0.297792202,0.088680195,0.449823033,0.265578311,0.070531839,0.245612165,0.151683874,0.023007998,0.996454428,6.007356736,36.08833496,-12.70944277,68.12364615,4640.831164,0.007488077,1.977675737,3.911201321,0.058086172,0.033307571,0.001109394,1342.596958,341.1676021,116395.3327,1415.974641,228.1386531,52047.24503,24.71098489,9.433632266,88.99341773,2511.013983,672.9844284,452908.0408,0.712222764,0.937040065,0.878044082,0.009461017,0.086618103,0.007502696,0.07231211,0.022001017,0.000484045,1.63E-07,0.05435466,0.002954429,2.96E-06,0.024121884,0.000581865,3.166040816,1.799483191,3.238139755,1
Aaji Megh Kete Gechhe Sokalbelai.mp3,143.5546875,170821,1246.868613,0.259937701,0.299238112,0.089543448,0.387582924,0.284236204,0.080790219,0.228476902,0.176441601,0.031131639,0.952695876,6.271330779,39.32958974,-7.046297474,64.91270051,4213.658688,0.006422856,2.158554557,4.659357777,0.063510552,0.025486356,0.000649554,1377.235402,388.770996,151142.8873,1732.18847,321.2957221,103230.941,24.86120833,6.584412463,43.35448749,2926.248972,947.6518611,898044.0498,0.66655123,0.769328426,0.591866227,-0.019147318,0.096869047,0.009383612,0.062171582,0.022870114,0.000523042,-0.023328161,0.059313897,0.003518138,-0.000214179,0.012922149,0.000166982,2.103727891,1.341510649,1.799650822,1
Aaji Oi Aakash Paray.mp3,143.5546875,175137,1269.108696,0.221886593,0.29765472,0.088598332,0.382119326,0.28314553,0.080171391,0.228945247,0.175833465,0.030917407,1.000225932,10.3860877,107.8708178,-8.6451923,66.08340868,4367.016903,0.004433046,1.89662118,3.597171902,0.06423755,0.033155162,0.001099265,1472.976033,418.9662403,175532.7105,1582.348556,254.2811796,64658.91829,26.52440018,6.502560292,42.28329035,2931.907271,815.7252803,665407.7329,0.636835497,0.751905061,0.565361221,-0.034972173,0.094655466,0.008959657,0.080739497,0.039777175,0.001582224,-0.022515487,0.064406894,0.004148248,-4.54E-05,0.013058085,0.000170514,2.359147392,1.461112763,2.134850507,1
Aaji Sarototapone Probhatoswaponay.mp3,143.5546875,175213,1278.927007,0.258649333,0.302200961,0.091325421,0.442413513,0.27774292,0.07714113,0.242484018,0.156635994,0.024534835,1.848890899,12.2072008,149.0157515,-3.173983486,49.27994606,2428.513083,0.010968911,2.676581423,7.164088113,0.087756284,0.041071989,0.001686908,2373.874021,615.8144711,379227.4628,2321.003797,436.0368524,190128.1367,23.94053767,7.305949872,53.37690353,4784.975233,1291.132297,1667022.607,0.939757033,1.110414909,1.233021271,-0.001375598,0.085192831,0.007257819,0.123781187,0.045078436,0.002032065,-5.16E-06,0.085076898,0.007238078,-0.000128998,0.029192585,0.000852207,3.326258503,1.193489293,1.424416692,1
Aaji Srabon Ghanagahan.mp3,103.359375,130432,1266.330097,0.255687705,0.302322861,0.091399113,0.361060219,0.295188846,0.087136455,0.215491876,0.192084837,0.036896585,0.954657161,14.19138053,201.3952815,-9.923584279,81.7339734,6680.442407,0.004168744,2.057981595,4.235288247,0.053926285,0.040027395,0.001602192,913.1567358,441.7628816,195154.4436,1399.09619,391.6801278,153413.3225,25.96797176,6.553250112,42.94508703,1856.784606,1138.655146,1296535.543,0.441051342,0.630713449,0.397799455,-0.034567359,0.104340297,0.010886898,0.036859943,0.025841085,0.000667762,-0.021517415,0.060170818,0.003620527,-0.000124052,0.012313987,0.000151634,7.659102041,3.832525615,14.68825259,1
Aaji Tomay Aabar.mp3,117.4538352,141726,1265.410714,0.304949025,0.302645168,0.091594097,0.409704338,0.275522307,0.075912542,0.238377509,0.162817372,0.026509496,1.555861495,10.60353781,112.4350141,-5.147010573,55.66906747,3099.045074,0.010873512,2.260862119,5.111497519,0.073777042,0.039746858,0.001579813,1790.923792,609.0640641,370959.0341,1882.748828,389.1645613,151449.0558,23.68698413,6.390559573,40.83925165,3576.574206,1194.687793,1427278.923,0.816214711,0.996966425,0.993942053,-0.009403996,0.093200307,0.008686297,0.091477149,0.054814372,0.003004615,-1.41E-06,0.077049978,0.005936699,-2.31E-05,0.018296607,0.000334766,4.323555556,2.096115092,4.393698479,1
Aakash Aamaay Bhorlo Aaloi.mp3,135.9991776,169302,1282.590909,0.228874533,0.299992717,0.08999563,0.397972235,0.288059992,0.082978559,0.23273149,0.170790476,0.029169387,0.914881738,7.156734899,51.21885441,-9.751924521,62.14831377,3862.412904,0.008743358,2.251039664,5.067179568,0.062284119,0.025001513,0.000625076,1572.899397,396.1972431,156972.2555,1873.210288,346.8771963,120323.7893,25.14148342,6.352824392,40.35837775,3341.804793,959.5323205,920702.2741,0.620218483,0.702048308,0.492871827,0.004985532,0.092496646,0.00855563,0.069389981,0.023986028,0.00057533,-0.022903297,0.058278009,0.003396326,-3.84E-05,0.014325556,0.000205222,1.933061224,1.091680556,1.191766436,1
Aakash Bhora Surjya Taara.mp3,151.9990809,189800,1291.156463,0.309673939,0.296526204,0.08792779,0.433859378,0.273395288,0.074744983,0.24482557,0.152950232,0.023393774,1.840386469,10.05997253,101.2030472,-7.520674488,50.37907676,2538.051375,0.010680928,2.324571905,5.403634539,0.086847439,0.036921404,0.00136319,1979.423714,634.0607045,402032.977,1988.050269,410.5376798,168541.1865,24.63901876,6.743256067,45.47150239,3892.847294,1145.220526,1311530.054,1.031661563,1.24842057,1.558553919,-0.008805984,0.084408747,0.007124837,0.099614288,0.045936395,0.002110152,-4.30E-06,0.084043853,0.007063369,-8.42E-05,0.02461374,0.000605836,1.972535147,1.073818721,1.153086646,1
Aakash Hotay Khoslo Taara.mp3,151.9990809,197222,1297.513158,0.295228317,0.306785068,0.094117078,0.485010239,0.266466381,0.071004332,0.25479154,0.135700421,0.018414604,1.314122553,8.363128539,69.94191896,-5.680651268,55.95726159,3131.215124,0.010544775,2.574305176,6.627047139,0.070653968,0.034057979,0.001159946,1889.523047,525.1837596,275817.9813,2034.001237,410.7908928,168749.1576,23.24953711,6.447340846,41.56820398,3908.338867,1155.480648,1335135.528,0.775766458,0.918415073,0.843486247,0.006168322,0.080869059,0.006539805,0.091571064,0.045150661,0.002038582,-3.16E-06,0.068909332,0.004748496,-0.000102051,0.022579547,0.000509836,2.438095238,1.162621993,1.351689899,1
Aalor Amol Kamalkhani.mp3,143.5546875,168535,1230.182482,0.301545212,0.303085519,0.091860832,0.476851774,0.267072625,0.071327787,0.256020505,0.133367292,0.017786835,0.915032709,7.395173722,54.68859438,-6.709753599,55.16166599,3042.809395,0.009489087,2.436208148,5.935110143,0.062124487,0.034612685,0.001198038,2250.802338,561.1384717,314876.3844,2113.066818,344.3098164,118549.2497,24.22146855,7.090904861,50.28093174,4311.173931,1065.080074,1134395.563,0.66948591,0.808059053,0.652959433,0.009895042,0.07872082,0.006196968,0.132385821,0.053672388,0.002880725,-4.66E-07,0.064010985,0.004097406,-2.32E-05,0.017171914,0.000294875,2.852571429,1.312313182,1.722165886,1
Aamar Bonye Bonye Dhorlo Mukul.mp3,107.6660156,133414,1258.622642,0.25801268,0.321446822,0.103328059,0.394365222,0.28395424,0.08063001,0.232875678,0.170593822,0.029102252,2.387027183,20.81774827,433.378643,-5.880408579,51.58856502,2661.380041,0.00974963,1.991238085,3.965029112,0.087595828,0.052541591,0.002760619,2386.385435,1083.659728,1174318.405,2361.810007,652.399329,425624.8845,22.84599425,6.066405934,36.80128096,4900.462034,2195.895089,4821955.241,0.855078218,1.124111523,1.263626715,-0.002503836,0.092179843,0.008497124,0.109827945,0.080186454,0.006429867,-8.17E-07,0.09187232,0.008440522,-2.17E-05,0.026651358,0.000710295,2.434612245,1.119174716,1.252552044,1
Aamar Din Phuralo.mp3,123.046875,146160,1238.644068,0.217905623,0.306305423,0.093823012,0.352601098,0.296151696,0.087705827,0.219283145,0.187745135,0.035248236,0.62821743,5.429564052,29.48016579,-10.32695459,73.58916187,5415.364745,0.006052765,2.25694341,5.093793555,0.052472584,0.021506915,0.000462547,1386.18636,414.9944076,172220.3583,1903.243933,341.3615797,116527.7281,25.66357325,6.58679609,43.38588273,3044.819088,1111.436548,1235291.201,0.446442471,0.519484532,0.269864179,0.005527008,0.102899997,0.010588409,0.052959241,0.028691667,0.000823212,-0.02349177,0.049172979,0.002417982,-3.31E-05,0.008339702,6.96E-05,2.825868481,1.553067843,2.412019724,1
Aamar Je Din Bhese Gechhe Chokkher Jole.mp3,123.046875,141748,1524.172043,0.228044516,0.296227631,0.08775081,0.397549487,0.283901013,0.080599785,0.228038824,0.177007424,0.031331628,0.904102479,7.649193385,58.51015944,-11.81588515,68.11246813,4639.308314,0.007885451,2.146354641,4.606838245,0.056835648,0.034181479,0.001168374,1831.180885,550.2326238,302755.9403,1831.826037,366.3607556,134220.2032,25.92886536,6.657064117,44.31650266,3431.087586,1151.329693,1325560.061,0.542239962,0.683792498,0.46757218,0.024005752,0.106263598,0.011291952,0.107031288,0.050050487,0.002505051,3.68E-07,0.062620588,0.003921338,-2.06E-05,0.012419028,0.000154232,12.36462585,8.456475089,71.51197093,1
Aamar Nayan Bhulano Ele.mp3,143.5546875,177106,1256.070922,0.253990446,0.313630871,0.098364323,0.42667259,0.285249868,0.081367487,0.240446041,0.159746783,0.025519035,0.879528272,8.191368983,67.09852581,-8.278783637,58.71802992,3447.807037,0.006253373,2.280917168,5.202583125,0.061242353,0.028801598,0.000829532,1846.046016,469.7584728,220673.0228,2067.816275,356.0536485,126774.2006,25.11507351,6.331752191,40.0910858,3878.964044,1024.909097,1050438.657,0.609931452,0.712354228,0.507448546,-0.010180043,0.082482958,0.006803438,0.085529906,0.038614997,0.001491118,-0.021819206,0.058487311,0.003420766,-5.75E-05,0.016431436,0.000269992,2.568126984,1.451672493,2.107353026,1
Aamar Raat Pohalo Sharod Pratay.mp3,129.1992188,158485,1247.913386,0.247130444,0.312840317,0.097869064,0.344712071,0.295536779,0.087341988,0.214995373,0.192640398,0.037110323,1.356331809,10.65523169,113.5339623,-6.344864248,66.08917354,4367.778859,0.005250302,1.929721654,3.723825661,0.073511779,0.029810531,0.000888668,1212.254433,371.312874,137873.2504,1676.294035,311.9244674,97296.87337,24.38528132,5.960586738,35.52859426,2440.522742,873.6552187,763273.4412,0.671105615,0.764700694,0.584767151,0.01890665,0.099353956,0.009871209,0.039356338,0.021876379,0.000478576,-0.023791751,0.070828997,0.005016747,-0.000200207,0.016149323,0.000260801,2.997696145,1.873835953,3.511261181,1
Aamare Jodi Jaagale Aaji Naath.mp3,117.4538352,144695,1269.254386,0.19938355,0.294241471,0.086578043,0.39179653,0.286468586,0.082064251,0.23066383,0.17357284,0.030127531,3.086464866,24.97533499,623.7673579,-7.128691658,56.40344193,3181.348261,0.010444716,2.660072076,7.075983449,0.106825754,0.047487885,0.002255099,1707.039686,578.935966,335166.8527,2057.935695,448.1862753,200870.9374,24.95686216,6.602609631,43.59445394,3574.095055,1406.990207,1979621.442,0.924473223,1.07381436,1.153077279,-0.007646044,0.086678304,0.007513128,0.063738655,0.023074398,0.000532428,-3.33E-05,0.112072513,0.012560248,-0.000189143,0.01712005,0.000293096,2.267428571,1.239525352,1.536423098,1
Aami Ki Gaan Gaabo Je Bhebe Na Pai.mp3,135.9991776,170667,1312.823077,0.233611205,0.308033131,0.09488441,0.382382109,0.288251421,0.083088882,0.229720725,0.174819111,0.030561722,2.376689008,18.9562733,359.3402973,-10.30729867,58.23988352,3391.884032,0.008231344,2.399594806,5.758055235,0.09252391,0.046338573,0.002147263,1958.036338,655.6318363,429853.1048,2205.870136,427.4271325,182693.9536,24.27244994,7.044598309,49.62636533,4021.917347,1426.616439,2035234.464,0.800081434,0.956679856,0.915236346,-0.001419297,0.091212948,0.008319802,0.077127463,0.041172733,0.001695194,-5.39E-05,0.099552639,0.009910728,-0.000138175,0.015711224,0.000246843,5.431147392,1.717302071,2.949126403,1
Aami Poth Bhola Ek Pothik Esechi.mp3,172.265625,214698,1317.165644,0.235427536,0.311457577,0.097005822,0.359841995,0.294253191,0.08658494,0.217763344,0.189505829,0.035912459,3.593116059,25.39758577,645.0373627,-8.297751418,51.26049427,2627.638273,0.010579527,2.346291569,5.505084125,0.117217578,0.050535921,0.002553879,2211.85344,633.2661531,401026.0207,2335.991428,443.0948457,196333.0423,23.75750864,6.580701995,43.30563874,4545.097516,1456.105503,2120243.237,1.060614072,1.266881783,1.604989451,0.019586974,0.094325104,0.008897225,0.079930923,0.0353235,0.00124775,-4.48E-05,0.120882832,0.01461266,-0.000154519,0.023823583,0.000567563,4.140117914,1.048711971,1.099796798,1
